network,source,target,similarity,source_n_speeches,target_n_speeches,default_visible
legacy_issues,Dwight D. Eisenhower,William McKinley,0.6515480796632847,15,14,True
legacy_issues,Dwight D. Eisenhower,William Taft,0.6606285774875778,15,12,True
legacy_issues,Dwight D. Eisenhower,Woodrow Wilson,0.8510622912015897,15,33,True
legacy_issues,Dwight D. Eisenhower,Zachary Taylor,0.5599917366454945,15,4,False
legacy_issues,Franklin D. Roosevelt,Franklin Pierce,0.5010370828445765,49,15,True
legacy_issues,Franklin D. Roosevelt,George H. W. Bush,0.8407998117246493,49,23,True
legacy_issues,Franklin D. Roosevelt,George W. Bush,0.8744981484634664,49,38,True
legacy_issues,Franklin D. Roosevelt,George Washington,0.5051810390619695,49,21,True
legacy_issues,Franklin D. Roosevelt,Gerald Ford,0.9080592159291373,49,14,True
legacy_issues,Franklin D. Roosevelt,Grover Cleveland,0.4969789143282587,49,32,True
legacy_issues,Franklin D. Roosevelt,Harry S. Truman,0.9475326199981937,49,19,True
legacy_issues,Franklin D. Roosevelt,Herbert Hoover,0.7336514492990907,49,30,True
legacy_issues,Franklin D. Roosevelt,James A. Garfield,0.6082571195525668,49,1,False
legacy_issues,Franklin D. Roosevelt,James Buchanan,0.4834893897936131,49,14,True
legacy_issues,Franklin D. Roosevelt,James K. Polk,0.5144341463175722,49,25,True
legacy_issues,Franklin D. Roosevelt,James Madison,0.574751708819443,49,21,True
legacy_issues,Franklin D. Roosevelt,James Monroe,0.49379772741908834,49,10,True
legacy_issues,Franklin D. Roosevelt,Jimmy Carter,0.8254621024977828,49,22,True
legacy_issues,Franklin D. Roosevelt,Joe Biden,0.8270914081931853,49,28,True
legacy_issues,Franklin D. Roosevelt,John Adams,0.5196138133396734,49,9,True
legacy_issues,Franklin D. Roosevelt,John F. Kennedy,0.9178178855367707,49,44,True
legacy_issues,Franklin D. Roosevelt,John Quincy Adams,0.5098947168621932,49,8,True
legacy_issues,Franklin D. Roosevelt,John Tyler,0.48603644538579416,49,18,True
legacy_issues,Franklin D. Roosevelt,Lyndon B. Johnson,0.8570189289618113,49,71,True
legacy_issues,Franklin D. Roosevelt,Martin Van Buren,0.4743891073069513,49,10,True
legacy_issues,Franklin D. Roosevelt,Millard Fillmore,0.4736771737807234,49,7,True
legacy_issues,Franklin D. Roosevelt,Richard M. Nixon,0.9037892474282578,49,23,True
legacy_issues,Franklin D. Roosevelt,Ronald Reagan,0.8578387918140064,49,60,True
legacy_issues,Franklin D. Roosevelt,Rutherford B. Hayes,0.48093876698287386,49,16,True
legacy_issues,Franklin D. Roosevelt,Theodore Roosevelt,0.6655462014031974,49,22,True
legacy_issues,Franklin D. Roosevelt,Thomas Jefferson,0.5610349644180743,49,24,True
legacy_issues,Franklin D. Roosevelt,Ulysses S. Grant,0.5059204996613619,49,32,True
legacy_issues,Franklin D. Roosevelt,Warren G. Harding,0.8301146421008888,49,18,True
legacy_issues,Franklin D. Roosevelt,William Harrison,0.4437469726913388,49,1,False
legacy_issues,Franklin D. Roosevelt,William McKinley,0.5434860618430951,49,14,True
legacy_issues,Franklin D. Roosevelt,William Taft,0.5139113102773016,49,12,True
legacy_issues,Franklin D. Roosevelt,Woodrow Wilson,0.8085050414683022,49,33,True
legacy_issues,Franklin D. Roosevelt,Zachary Taylor,0.45642181476781785,49,4,False
legacy_issues,Franklin Pierce,George H. W. Bush,0.18603453879933768,15,23,True
legacy_issues,Franklin Pierce,George W. Bush,0.20199795289986394,15,38,True
legacy_issues,Franklin Pierce,George Washington,0.9825421797172795,15,21,True
legacy_issues,Franklin Pierce,Gerald Ford,0.3762810115873972,15,14,True
legacy_issues,Franklin Pierce,Grover Cleveland,0.9266984425277982,15,32,True
legacy_issues,Franklin Pierce,Harry S. Truman,0.3850989640207262,15,19,True
legacy_issues,Franklin Pierce,Herbert Hoover,0.7594556115741732,15,30,True
legacy_issues,Franklin Pierce,James A. Garfield,0.865667470282279,15,1,False
legacy_issues,Franklin Pierce,James Buchanan,0.9851225575626845,15,14,True
legacy_issues,Franklin Pierce,James K. Polk,0.9800563038294505,15,25,True
legacy_issues,Franklin Pierce,James Madison,0.9742142660760533,15,21,True
legacy_issues,Franklin Pierce,James Monroe,0.9876938913120614,15,10,True
legacy_issues,Franklin Pierce,Jimmy Carter,0.2317491715919078,15,22,True
legacy_issues,Franklin Pierce,Joe Biden,0.14258547959356668,15,28,True
legacy_issues,Franklin Pierce,John Adams,0.9737818312443973,15,9,True
legacy_issues,Franklin Pierce,John F. Kennedy,0.34027487897216063,15,44,True
legacy_issues,Franklin Pierce,John Quincy Adams,0.9826224462958159,15,8,True
legacy_issues,Franklin Pierce,John Tyler,0.983115124822306,15,18,True
legacy_issues,Franklin Pierce,Lyndon B. Johnson,0.2948602863494336,15,71,True
legacy_issues,Franklin Pierce,Martin Van Buren,0.9523251501696703,15,10,True
legacy_issues,Franklin Pierce,Millard Fillmore,0.9807176972749759,15,7,True
legacy_issues,Franklin Pierce,Richard M. Nixon,0.3382796804936922,15,23,True
legacy_issues,Franklin Pierce,Ronald Reagan,0.22993390025206759,15,60,True
legacy_issues,Franklin Pierce,Rutherford B. Hayes,0.9509921243210785,15,16,True
legacy_issues,Franklin Pierce,Theodore Roosevelt,0.9073592355975935,15,22,True
legacy_issues,Franklin Pierce,Thomas Jefferson,0.9908444302050365,15,24,True
legacy_issues,Franklin Pierce,Ulysses S. Grant,0.9626956525946017,15,32,True
legacy_issues,Franklin Pierce,Warren G. Harding,0.7746744374871288,15,18,True
legacy_issues,Franklin Pierce,William Harrison,0.9464695585083726,15,1,False
legacy_issues,Franklin Pierce,William McKinley,0.9630947997010039,15,14,True
legacy_issues,Franklin Pierce,William Taft,0.9068725151137083,15,12,True
legacy_issues,Franklin Pierce,Woodrow Wilson,0.8264684302093692,15,33,True
legacy_issues,Franklin Pierce,Zachary Taylor,0.9737803812061422,15,4,False
legacy_issues,George H. W. Bush,George W. Bush,0.9733540315978574,23,38,True
legacy_issues,George H. W. Bush,George Washington,0.20044007689849455,23,21,True
legacy_issues,George H. W. Bush,Gerald Ford,0.9344493997107451,23,14,True
legacy_issues,George H. W. Bush,Grover Cleveland,0.19399212786440628,23,32,True
legacy_issues,George H. W. Bush,Harry S. Truman,0.9135760065169364,23,19,True
legacy_issues,George H. W. Bush,Herbert Hoover,0.470092367466493,23,30,True
legacy_issues,George H. W. Bush,James A. Garfield,0.3221867629733311,23,1,False
legacy_issues,George H. W. Bush,James Buchanan,0.18912517549113272,23,14,True
legacy_issues,George H. W. Bush,James K. Polk,0.20938071809211165,23,25,True
legacy_issues,George H. W. Bush,James Madison,0.21879201654606376,23,21,True
legacy_issues,George H. W. Bush,James Monroe,0.18134885285116237,23,10,True
legacy_issues,George H. W. Bush,Jimmy Carter,0.9827805293427585,23,22,True
legacy_issues,George H. W. Bush,Joe Biden,0.9859985622221816,23,28,True
legacy_issues,George H. W. Bush,John Adams,0.22797682298610933,23,9,True
legacy_issues,George H. W. Bush,John F. Kennedy,0.9557711951953715,23,44,True
legacy_issues,George H. W. Bush,John Quincy Adams,0.2091183737521391,23,8,True
legacy_issues,George H. W. Bush,John Tyler,0.18500697933232474,23,18,True
legacy_issues,George H. W. Bush,Lyndon B. Johnson,0.9594885500736223,23,71,True
legacy_issues,George H. W. Bush,Martin Van Buren,0.1626380153830576,23,10,True
legacy_issues,George H. W. Bush,Millard Fillmore,0.17956965472592948,23,7,True
legacy_issues,George H. W. Bush,Richard M. Nixon,0.9665767735342736,23,23,True
legacy_issues,George H. W. Bush,Ronald Reagan,0.9947566255767254,23,60,True
legacy_issues,George H. W. Bush,Rutherford B. Hayes,0.19045110048544134,23,16,True
legacy_issues,George H. W. Bush,Theodore Roosevelt,0.35477009386891056,23,22,True
legacy_issues,George H. W. Bush,Thomas Jefferson,0.23874935582659998,23,24,True
legacy_issues,George H. W. Bush,Ulysses S. Grant,0.23020985194413585,23,32,True
legacy_issues,George H. W. Bush,Warren G. Harding,0.5094108780093527,23,18,True
legacy_issues,George H. W. Bush,William Harrison,0.1367136328735145,23,1,False
legacy_issues,George H. W. Bush,William McKinley,0.2595556939041885,23,14,True
legacy_issues,George H. W. Bush,William Taft,0.2188720295447899,23,12,True
legacy_issues,George H. W. Bush,Woodrow Wilson,0.48982922211526975,23,33,True
legacy_issues,George H. W. Bush,Zachary Taylor,0.17970730293474282,23,4,False
legacy_issues,George W. Bush,George Washington,0.21253141099889641,38,21,True
legacy_issues,George W. Bush,Gerald Ford,0.9412828767442298,38,14,True
legacy_issues,George W. Bush,Grover Cleveland,0.21009763002452608,38,32,True
legacy_issues,George W. Bush,Harry S. Truman,0.9218420809114605,38,19,True
legacy_issues,George W. Bush,Herbert Hoover,0.47821497952247766,38,30,True
legacy_issues,George W. Bush,James A. Garfield,0.3387616080856428,38,1,False
legacy_issues,George W. Bush,James Buchanan,0.19233422108009612,38,14,True
legacy_issues,George W. Bush,James K. Polk,0.21528946429940748,38,25,True
legacy_issues,George W. Bush,James Madison,0.23662481840635524,38,21,True
legacy_issues,George W. Bush,James Monroe,0.19471829444638233,38,10,True
legacy_issues,George W. Bush,Jimmy Carter,0.9369748353398136,38,22,True
legacy_issues,George W. Bush,Joe Biden,0.9793141201862082,38,28,True
legacy_issues,George W. Bush,John Adams,0.23175795290757967,38,9,True
legacy_issues,George W. Bush,John F. Kennedy,0.9423772124281042,38,44,True
legacy_issues,George W. Bush,John Quincy Adams,0.2203378463721746,38,8,True
legacy_issues,George W. Bush,John Tyler,0.18983615388959343,38,18,True
legacy_issues,George W. Bush,Lyndon B. Johnson,0.9190703139753861,38,71,True
legacy_issues,George W. Bush,Martin Van Buren,0.17403578254170932,38,10,True
legacy_issues,George W. Bush,Millard Fillmore,0.19013348944230432,38,7,True
legacy_issues,George W. Bush,Richard M. Nixon,0.9425879280171559,38,23,True
legacy_issues,George W. Bush,Ronald Reagan,0.9730521862794012,38,60,True
legacy_issues,George W. Bush,Rutherford B. Hayes,0.2018269223357823,38,16,True
legacy_issues,George W. Bush,Theodore Roosevelt,0.37627588371528903,38,22,True
legacy_issues,George W. Bush,Thomas Jefferson,0.2560051300275634,38,24,True
legacy_issues,George W. Bush,Ulysses S. Grant,0.23561943026351506,38,32,True
legacy_issues,George W. Bush,Warren G. Harding,0.5508443358781854,38,18,True
legacy_issues,George W. Bush,William Harrison,0.1496403700241123,38,1,False
legacy_issues,George W. Bush,William McKinley,0.2656099616522162,38,14,True
legacy_issues,George W. Bush,William Taft,0.23190603144948674,38,12,True
legacy_issues,George W. Bush,Woodrow Wilson,0.5169351200299596,38,33,True
legacy_issues,George W. Bush,Zachary Taylor,0.18916891273102956,38,4,False
legacy_issues,George Washington,Gerald Ford,0.38025044824355136,21,14,True
legacy_issues,George Washington,Grover Cleveland,0.926326670458506,21,32,True
legacy_issues,George Washington,Harry S. Truman,0.39294841458824625,21,19,True
legacy_issues,George Washington,Herbert Hoover,0.7807953281906317,21,30,True
legacy_issues,George Washington,James A. Garfield,0.8907656787119966,21,1,False
legacy_issues,George Washington,James Buchanan,0.9895514023206201,21,14,True
legacy_issues,George Washington,James K. Polk,0.9689843724849719,21,25,True
legacy_issues,George Washington,James Madison,0.9624235011144473,21,21,True
legacy_issues,George Washington,James Monroe,0.9631545823419354,21,10,True
legacy_issues,George Washington,Jimmy Carter,0.24606104946043406,21,22,True
legacy_issues,George Washington,Joe Biden,0.15560799673747885,21,28,True
legacy_issues,George Washington,John Adams,0.9727120787482013,21,9,True
legacy_issues,George Washington,John F. Kennedy,0.3492435536825738,21,44,True
legacy_issues,George Washington,John Quincy Adams,0.9595253044206563,21,8,True
legacy_issues,George Washington,John Tyler,0.9760610983730549,21,18,True
legacy_issues,George Washington,Lyndon B. Johnson,0.3124501271548482,21,71,True
legacy_issues,George Washington,Martin Van Buren,0.9610493731564769,21,10,True
legacy_issues,George Washington,Millard Fillmore,0.9725021241110896,21,7,True
legacy_issues,George Washington,Richard M. Nixon,0.35914245317770044,21,23,True
legacy_issues,George Washington,Ronald Reagan,0.24119532116549483,21,60,True
legacy_issues,George Washington,Rutherford B. Hayes,0.9551597848036749,21,16,True
legacy_issues,George Washington,Theodore Roosevelt,0.900085421512559,21,22,True
legacy_issues,George Washington,Thomas Jefferson,0.9758610737667504,21,24,True
legacy_issues,George Washington,Ulysses S. Grant,0.9514382271496367,21,32,True
legacy_issues,George Washington,Warren G. Harding,0.7914042977589627,21,18,True
legacy_issues,George Washington,William Harrison,0.9683300404290871,21,1,False
legacy_issues,George Washington,William McKinley,0.9563276593227457,21,14,True
legacy_issues,George Washington,William Taft,0.900911919659608,21,12,True
legacy_issues,George Washington,Woodrow Wilson,0.8478557075596611,21,33,True
legacy_issues,George Washington,Zachary Taylor,0.9581529503253388,21,4,False
legacy_issues,Gerald Ford,Grover Cleveland,0.4021056883431182,14,32,True
legacy_issues,Gerald Ford,Harry S. Truman,0.9292682983426631,14,19,True
legacy_issues,Gerald Ford,Herbert Hoover,0.640928059573086,14,30,True
legacy_issues,Gerald Ford,James A. Garfield,0.455424040866372,14,1,False
legacy_issues,Gerald Ford,James Buchanan,0.36000961661951725,14,14,True
legacy_issues,Gerald Ford,James K. Polk,0.4060998104576503,14,25,True
legacy_issues,Gerald Ford,James Madison,0.4051952165575228,14,21,True
legacy_issues,Gerald Ford,James Monroe,0.3749079554334139,14,10,True
legacy_issues,Gerald Ford,Jimmy Carter,0.9421698175914535,14,22,True
legacy_issues,Gerald Ford,Joe Biden,0.9100727113420499,14,28,True
legacy_issues,Gerald Ford,John Adams,0.40678292676984573,14,9,True
legacy_issues,Gerald Ford,John F. Kennedy,0.9446963854551433,14,44,True
legacy_issues,Gerald Ford,John Quincy Adams,0.3987936978350375,14,8,True
legacy_issues,Gerald Ford,John Tyler,0.3827559752750338,14,18,True
legacy_issues,Gerald Ford,Lyndon B. Johnson,0.9047074248866619,14,71,True
legacy_issues,Gerald Ford,Martin Van Buren,0.3713583475395811,14,10,True
legacy_issues,Gerald Ford,Millard Fillmore,0.365763204543584,14,7,True
legacy_issues,Gerald Ford,Richard M. Nixon,0.947186476447318,14,23,True
legacy_issues,Gerald Ford,Ronald Reagan,0.9441610403182754,14,60,True
legacy_issues,Gerald Ford,Rutherford B. Hayes,0.38384759392896023,14,16,True
legacy_issues,Gerald Ford,Theodore Roosevelt,0.5336402357796993,14,22,True
legacy_issues,Gerald Ford,Thomas Jefferson,0.4178645680237147,14,24,True
legacy_issues,Gerald Ford,Ulysses S. Grant,0.41610821772889245,14,32,True
legacy_issues,Gerald Ford,Warren G. Harding,0.6643665745531305,14,18,True
legacy_issues,Gerald Ford,William Harrison,0.307799212097851,14,1,False
legacy_issues,Gerald Ford,William McKinley,0.44252204237385184,14,14,True
legacy_issues,Gerald Ford,William Taft,0.4251543778181722,14,12,True
legacy_issues,Gerald Ford,Woodrow Wilson,0.6452547840613766,14,33,True
legacy_issues,Gerald Ford,Zachary Taylor,0.36944263262860855,14,4,False
legacy_issues,Grover Cleveland,Harry S. Truman,0.368799923783245,32,19,True
legacy_issues,Grover Cleveland,Herbert Hoover,0.8467702398631973,32,30,True
legacy_issues,Grover Cleveland,James A. Garfield,0.7704769929542339,32,1,False
legacy_issues,Grover Cleveland,James Buchanan,0.921453030819198,32,14,True
legacy_issues,Grover Cleveland,James K. Polk,0.9497841033850887,32,25,True
legacy_issues,Grover Cleveland,James Madison,0.9257174062464254,32,21,True
legacy_issues,Grover Cleveland,James Monroe,0.9353280254815214,32,10,True
legacy_issues,Grover Cleveland,Jimmy Carter,0.26306215902760466,32,22,True
legacy_issues,Grover Cleveland,Joe Biden,0.1466405950147502,32,28,True
legacy_issues,Grover Cleveland,John Adams,0.9078505058522304,32,9,True
legacy_issues,Grover Cleveland,John F. Kennedy,0.33938259434216933,32,44,True
legacy_issues,Grover Cleveland,John Quincy Adams,0.9501146359395326,32,8,True
legacy_issues,Grover Cleveland,John Tyler,0.9657054335543351,32,18,True
legacy_issues,Grover Cleveland,Lyndon B. Johnson,0.3199938133021675,32,71,True
legacy_issues,Grover Cleveland,Martin Van Buren,0.973889834452873,32,10,True
legacy_issues,Grover Cleveland,Millard Fillmore,0.9601813056965272,32,7,True
legacy_issues,Grover Cleveland,Richard M. Nixon,0.35528514385972665,32,23,True
legacy_issues,Grover Cleveland,Ronald Reagan,0.23173050839777842,32,60,True
legacy_issues,Grover Cleveland,Rutherford B. Hayes,0.9909188590285569,32,16,True
legacy_issues,Grover Cleveland,Theodore Roosevelt,0.9405953415508586,32,22,True
legacy_issues,Grover Cleveland,Thomas Jefferson,0.9366402393161859,32,24,True
legacy_issues,Grover Cleveland,Ulysses S. Grant,0.9804140026915051,32,32,True
legacy_issues,Grover Cleveland,Warren G. Harding,0.7351541960804638,32,18,True
legacy_issues,Grover Cleveland,William Harrison,0.8609381049333211,32,1,False
legacy_issues,Grover Cleveland,William McKinley,0.9651023378027105,32,14,True
legacy_issues,Grover Cleveland,William Taft,0.9793190971359208,32,12,True
legacy_issues,Grover Cleveland,Woodrow Wilson,0.7868124066714496,32,33,True
legacy_issues,Grover Cleveland,Zachary Taylor,0.9187379504424685,32,4,False
legacy_issues,Harry S. Truman,Herbert Hoover,0.6072399093522893,19,30,True
legacy_issues,Harry S. Truman,James A. Garfield,0.49353098108590276,19,1,False
legacy_issues,Harry S. Truman,James Buchanan,0.378599757547613,19,14,True
legacy_issues,Harry S. Truman,James K. Polk,0.3994204219305878,19,25,True
legacy_issues,Harry S. Truman,James Madison,0.43069779312298706,19,21,True
legacy_issues,Harry S. Truman,James Monroe,0.36776830611010997,19,10,True
legacy_issues,Harry S. Truman,Jimmy Carter,0.896059840664512,19,22,True
legacy_issues,Harry S. Truman,Joe Biden,0.8830807637698805,19,28,True
legacy_issues,Harry S. Truman,John Adams,0.4289324748912705,19,9,True
legacy_issues,Harry S. Truman,John F. Kennedy,0.9807642992723385,19,44,True
legacy_issues,Harry S. Truman,John Quincy Adams,0.39451859227344654,19,8,True
legacy_issues,Harry S. Truman,John Tyler,0.3627878737440898,19,18,True
legacy_issues,Harry S. Truman,Lyndon B. Johnson,0.9467844856132064,19,71,True
legacy_issues,Harry S. Truman,Martin Van Buren,0.33234409940607723,19,10,True
legacy_issues,Harry S. Truman,Millard Fillmore,0.35885289182639724,19,7,True
legacy_issues,Harry S. Truman,Richard M. Nixon,0.9592525636298835,19,23,True
legacy_issues,Harry S. Truman,Ronald Reagan,0.9308519538638231,19,60,True
legacy_issues,Harry S. Truman,Rutherford B. Hayes,0.3603362522614692,19,16,True
legacy_issues,Harry S. Truman,Theodore Roosevelt,0.5252304261556711,19,22,True
legacy_issues,Harry S. Truman,Thomas Jefferson,0.4269756056934333,19,24,True
legacy_issues,Harry S. Truman,Ulysses S. Grant,0.4006867478993374,19,32,True
legacy_issues,Harry S. Truman,Warren G. Harding,0.7132193101252378,19,18,True
legacy_issues,Harry S. Truman,William Harrison,0.3287762622637058,19,1,False
legacy_issues,Harry S. Truman,William McKinley,0.44414447240592525,19,14,True
legacy_issues,Harry S. Truman,William Taft,0.38858348271281273,19,12,True
legacy_issues,Harry S. Truman,Woodrow Wilson,0.6910831257651181,19,33,True
legacy_issues,Harry S. Truman,Zachary Taylor,0.3684655513577125,19,4,False
legacy_issues,Herbert Hoover,James A. Garfield,0.7883307002512958,30,1,False
legacy_issues,Herbert Hoover,James Buchanan,0.7393251406653016,30,14,True
legacy_issues,Herbert Hoover,James K. Polk,0.7642598370921224,30,25,True
legacy_issues,Herbert Hoover,James Madison,0.7887351735295197,30,21,True
legacy_issues,Herbert Hoover,James Monroe,0.7475393048957635,30,10,True
legacy_issues,Herbert Hoover,Jimmy Carter,0.5354633979891369,30,22,True
legacy_issues,Herbert Hoover,Joe Biden,0.42468800433880766,30,28,True
legacy_issues,Herbert Hoover,John Adams,0.7795812916648261,30,9,True
legacy_issues,Herbert Hoover,John F. Kennedy,0.5826344831956446,30,44,True
legacy_issues,Herbert Hoover,John Quincy Adams,0.7664076930913577,30,8,True
legacy_issues,Herbert Hoover,John Tyler,0.8036698368865471,30,18,True
legacy_issues,Herbert Hoover,Lyndon B. Johnson,0.5360442054458043,30,71,True
legacy_issues,Herbert Hoover,Martin Van Buren,0.8361413237853705,30,10,True
legacy_issues,Herbert Hoover,Millard Fillmore,0.7672584405015226,30,7,True
legacy_issues,Herbert Hoover,Richard M. Nixon,0.5794162905496776,30,23,True
legacy_issues,Herbert Hoover,Ronald Reagan,0.5010928417629819,30,60,True
legacy_issues,Herbert Hoover,Rutherford B. Hayes,0.8182767946114926,30,16,True
legacy_issues,Herbert Hoover,Theodore Roosevelt,0.9282907182990094,30,22,True
legacy_issues,Herbert Hoover,Thomas Jefferson,0.8001048727028098,30,24,True
legacy_issues,Herbert Hoover,Ulysses S. Grant,0.7968546671709797,30,32,True
legacy_issues,Herbert Hoover,Warren G. Harding,0.8856434615213158,30,18,True
legacy_issues,Herbert Hoover,William Harrison,0.7307926676702291,30,1,False
legacy_issues,Herbert Hoover,William McKinley,0.7877383109348558,30,14,True
legacy_issues,Herbert Hoover,William Taft,0.874501718072893,30,12,True
legacy_issues,Herbert Hoover,Woodrow Wilson,0.9023199241726583,30,33,True
legacy_issues,Herbert Hoover,Zachary Taylor,0.7207895412393408,30,4,False
legacy_issues,James A. Garfield,James Buchanan,0.876643721593896,1,14,False
legacy_issues,James A. Garfield,James K. Polk,0.8153850552871564,1,25,False
legacy_issues,James A. Garfield,James Madison,0.8619328671558147,1,21,False
legacy_issues,James A. Garfield,James Monroe,0.8175192014236288,1,10,False
legacy_issues,James A. Garfield,Jimmy Carter,0.35351701466246493,1,22,False
legacy_issues,James A. Garfield,Joe Biden,0.2970686727662518,1,28,False
legacy_issues,James A. Garfield,John Adams,0.854955714431842,1,9,False
legacy_issues,James A. Garfield,John F. Kennedy,0.4490675053100677,1,44,False
legacy_issues,James A. Garfield,John Quincy Adams,0.809479528023032,1,8,False
legacy_issues,James A. Garfield,John Tyler,0.8472772499772285,1,18,False
legacy_issues,James A. Garfield,Lyndon B. Johnson,0.38245530067009614,1,71,False
legacy_issues,James A. Garfield,Martin Van Buren,0.8432448803521595,1,10,False
legacy_issues,James A. Garfield,Millard Fillmore,0.8077085028986667,1,7,False
legacy_issues,James A. Garfield,Richard M. Nixon,0.4389372079882049,1,23,False
legacy_issues,James A. Garfield,Ronald Reagan,0.3664625234028808,1,60,False
legacy_issues,James A. Garfield,Rutherford B. Hayes,0.8011143522693216,1,16,False
legacy_issues,James A. Garfield,Theodore Roosevelt,0.8380755742097832,1,22,False
legacy_issues,James A. Garfield,Thomas Jefferson,0.8699641339543996,1,24,False
legacy_issues,James A. Garfield,Ulysses S. Grant,0.7872905445785543,1,32,False
legacy_issues,James A. Garfield,Warren G. Harding,0.8835391980355323,1,18,False
legacy_issues,James A. Garfield,William Harrison,0.908648917956949,1,1,False
legacy_issues,James A. Garfield,William McKinley,0.7913715199240372,1,14,False
legacy_issues,James A. Garfield,William Taft,0.7548072018839639,1,12,False
legacy_issues,James A. Garfield,Woodrow Wilson,0.9035692343798107,1,33,False
legacy_issues,James A. Garfield,Zachary Taylor,0.7880849449265311,1,4,False
legacy_issues,James Buchanan,James K. Polk,0.9807828907752381,14,25,True
legacy_issues,James Buchanan,James Madison,0.9697295996415131,14,21,True
legacy_issues,James Buchanan,James Monroe,0.9767025511666072,14,10,True
legacy_issues,James Buchanan,Jimmy Carter,0.2336439056496208,14,22,True
legacy_issues,James Buchanan,Joe Biden,0.1422664103077996,14,28,True
legacy_issues,James Buchanan,John Adams,0.9781013998911919,14,9,True
legacy_issues,James Buchanan,John F. Kennedy,0.338861790242998,14,44,True
legacy_issues,James Buchanan,John Quincy Adams,0.9737709962526432,14,8,True
legacy_issues,James Buchanan,John Tyler,0.9787330697988743,14,18,True
legacy_issues,James Buchanan,Lyndon B. Johnson,0.31332328463160125,14,71,True
legacy_issues,James Buchanan,Martin Van Buren,0.9468428478740581,14,10,True
legacy_issues,James Buchanan,Millard Fillmore,0.980361163785082,14,7,True
legacy_issues,James Buchanan,Richard M. Nixon,0.3503223321439853,14,23,True
legacy_issues,James Buchanan,Ronald Reagan,0.2264582631697744,14,60,True
legacy_issues,James Buchanan,Rutherford B. Hayes,0.9534406701349522,14,16,True
legacy_issues,James Buchanan,Theodore Roosevelt,0.884453080232848,14,22,True
legacy_issues,James Buchanan,Thomas Jefferson,0.9785778349619391,14,24,True
legacy_issues,James Buchanan,Ulysses S. Grant,0.9624784318681189,14,32,True
legacy_issues,James Buchanan,Warren G. Harding,0.7539659038003417,14,18,True
legacy_issues,James Buchanan,William Harrison,0.944285611070995,14,1,False
legacy_issues,James Buchanan,William McKinley,0.9698480508328107,14,14,True
legacy_issues,James Buchanan,William Taft,0.8995747626559052,14,12,True
legacy_issues,James Buchanan,Woodrow Wilson,0.8191018108972729,14,33,True
legacy_issues,James Buchanan,Zachary Taylor,0.97176324007955,14,4,False
legacy_issues,James K. Polk,James Madison,0.9808555434445068,25,21,True
legacy_issues,James K. Polk,James Monroe,0.9906926280129515,25,10,True
legacy_issues,James K. Polk,Jimmy Carter,0.25719046567676224,25,22,True
legacy_issues,James K. Polk,Joe Biden,0.15661611663839833,25,28,True
legacy_issues,James K. Polk,John Adams,0.9712964612839096,25,9,True
legacy_issues,James K. Polk,John F. Kennedy,0.36282748449214886,25,44,True
legacy_issues,James K. Polk,John Quincy Adams,0.991760963328865,25,8,True
legacy_issues,James K. Polk,John Tyler,0.9825923750613152,25,18,True
legacy_issues,James K. Polk,Lyndon B. Johnson,0.33212150924703976,25,71,True
legacy_issues,James K. Polk,Martin Van Buren,0.9527945449048543,25,10,True
legacy_issues,James K. Polk,Millard Fillmore,0.9833207690028262,25,7,True
legacy_issues,James K. Polk,Richard M. Nixon,0.3743914156810298,25,23,True
legacy_issues,James K. Polk,Ronald Reagan,0.24587163005821766,25,60,True
legacy_issues,James K. Polk,Rutherford B. Hayes,0.9677732626519437,25,16,True
legacy_issues,James K. Polk,Theodore Roosevelt,0.8995693008199999,25,22,True
legacy_issues,James K. Polk,Thomas Jefferson,0.9764159107928279,25,24,True
legacy_issues,James K. Polk,Ulysses S. Grant,0.9817887157538124,25,32,True
legacy_issues,James K. Polk,Warren G. Harding,0.7491740662150574,25,18,True
legacy_issues,James K. Polk,William Harrison,0.9017910023934779,25,1,False
legacy_issues,James K. Polk,William McKinley,0.9890379253907394,25,14,True
legacy_issues,James K. Polk,William Taft,0.9298163814704515,25,12,True
legacy_issues,James K. Polk,Woodrow Wilson,0.8061908380874383,25,33,True
legacy_issues,James K. Polk,Zachary Taylor,0.9711924235499129,25,4,False
legacy_issues,James Madison,James Monroe,0.9812463447441924,21,10,True
legacy_issues,James Madison,Jimmy Carter,0.25428453489851294,21,22,True
legacy_issues,James Madison,Joe Biden,0.1767741810660403,21,28,True
legacy_issues,James Madison,John Adams,0.9609301745102437,21,9,True
legacy_issues,James Madison,John F. Kennedy,0.3838312328158031,21,44,True
legacy_issues,James Madison,John Quincy Adams,0.976523822104569,21,8,True
legacy_issues,James Madison,John Tyler,0.9691045748392221,21,18,True
legacy_issues,James Madison,Lyndon B. Johnson,0.3352836217706472,21,71,True
legacy_issues,James Madison,Martin Van Buren,0.9423713626354486,21,10,True
legacy_issues,James Madison,Millard Fillmore,0.9597640782319508,21,7,True
legacy_issues,James Madison,Richard M. Nixon,0.3855045362564743,21,23,True
legacy_issues,James Madison,Ronald Reagan,0.2540283855009069,21,60,True
legacy_issues,James Madison,Rutherford B. Hayes,0.9419024561422203,21,16,True
legacy_issues,James Madison,Theodore Roosevelt,0.9209209308592949,21,22,True
legacy_issues,James Madison,Thomas Jefferson,0.98290431259956,21,24,True
legacy_issues,James Madison,Ulysses S. Grant,0.9527513093325464,21,32,True
