source_issue,unit,bucket_years,topic,requested_start,requested_end,observed_start,observed_end,numerator,denominator,share_percent,partial_period,support_status,interval_status
Trade & tariffs,share of eligible paragraphs,20,"Trusts, Corporations & Antitrust",1960,1979,1960,1979,16,5885,0.27187765505522515,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Trusts, Corporations & Antitrust",1980,1999,1980,1999,3,4372,0.0686184812442818,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Trusts, Corporations & Antitrust",2000,2019,2000,2019,36,4014,0.8968609865470852,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Trusts, Corporations & Antitrust",2020,2039,2020,2026,26,3096,0.8397932816537468,True,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1780,1799,1789,1799,57,355,16.056338028169016,True,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1800,1819,1800,1819,110,736,14.945652173913043,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1820,1839,1820,1839,43,2092,2.0554493307839388,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1840,1859,1840,1859,85,3045,2.7914614121510675,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1860,1879,1860,1879,45,2558,1.7591868647380766,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1880,1899,1880,1899,42,3123,1.344860710854947,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1900,1919,1900,1919,59,3375,1.748148148148148,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1920,1939,1920,1939,0,1954,0.0,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1940,1959,1940,1959,15,1624,0.9236453201970444,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1960,1979,1960,1979,1,5885,0.016992353440951572,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1980,1999,1980,1999,1,4372,0.022872827081427266,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,2000,2019,2000,2019,0,4014,0.0,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,2020,2039,2020,2026,0,3096,0.0,True,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Tariffs, Reciprocity & Navigation Laws",1780,1799,1789,1799,10,355,2.8169014084507045,True,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Tariffs, Reciprocity & Navigation Laws",1800,1819,1800,1819,43,736,5.842391304347826,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Tariffs, Reciprocity & Navigation Laws",1820,1839,1820,1839,216,2092,10.325047801147228,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Tariffs, Reciprocity & Navigation Laws",1840,1859,1840,1859,200,3045,6.568144499178982,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Tariffs, Reciprocity & Navigation Laws",1860,1879,1860,1879,103,2558,4.026583268178265,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Tariffs, Reciprocity & Navigation Laws",1880,1899,1880,1899,317,3123,10.150496317643292,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Tariffs, Reciprocity & Navigation Laws",1900,1919,1900,1919,367,3375,10.874074074074073,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Tariffs, Reciprocity & Navigation Laws",1920,1939,1920,1939,112,1954,5.731832139201638,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Tariffs, Reciprocity & Navigation Laws",1940,1959,1940,1959,20,1624,1.2315270935960592,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Tariffs, Reciprocity & Navigation Laws",1960,1979,1960,1979,95,5885,1.6142735768903995,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Tariffs, Reciprocity & Navigation Laws",1980,1999,1980,1999,77,4372,1.7612076852698992,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Tariffs, Reciprocity & Navigation Laws",2000,2019,2000,2019,121,4014,3.014449427005481,False,descriptive,not_estimated
Trade & tariffs,share of eligible paragraphs,20,"Tariffs, Reciprocity & Navigation Laws",2020,2039,2020,2026,76,3096,2.454780361757106,True,descriptive,not_estimated
