source_issue,unit,bucket_years,topic,requested_start,requested_end,observed_start,observed_end,numerator,denominator,share_percent,partial_period,support_status,interval_status
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1970,1979,1970,1979,50,1637,3.054367745876603,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1980,1989,1980,1989,92,2523,3.64645263575109,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",1990,1999,1990,1999,129,1849,6.976744186046512,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",2000,2009,2000,2009,47,1498,3.1375166889185584,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",2010,2019,2010,2019,129,2516,5.12718600953895,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Civil Rights, Voting Rights & Discrimination",2020,2029,2020,2026,141,3096,4.554263565891473,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1780,1789,1789,1789,0,14,0.0,True,low_support,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1790,1799,1790,1799,60,341,17.595307917888565,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1800,1809,1800,1809,67,351,19.08831908831909,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1810,1819,1810,1819,29,385,7.532467532467532,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1820,1829,1820,1829,49,645,7.596899224806202,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1830,1839,1830,1839,96,1447,6.63441603317208,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1840,1849,1840,1849,70,1452,4.820936639118457,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1850,1859,1850,1859,36,1593,2.2598870056497176,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1860,1869,1860,1869,18,1454,1.2379642365887207,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1870,1879,1870,1879,53,1104,4.800724637681159,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1880,1889,1880,1889,94,1434,6.5550906555090656,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1890,1899,1890,1899,67,1689,3.966844286560095,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1900,1909,1900,1909,26,1982,1.3118062563067607,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1910,1919,1910,1919,2,1393,0.14357501794687724,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1920,1929,1920,1929,6,1050,0.5714285714285714,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1930,1939,1930,1939,0,904,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1940,1949,1940,1949,0,874,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1950,1959,1951,1959,3,750,0.4,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1960,1969,1960,1969,3,4248,0.07062146892655367,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1970,1979,1970,1979,0,1637,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1980,1989,1980,1989,3,2523,0.11890606420927466,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",1990,1999,1990,1999,2,1849,0.1081665765278529,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",2000,2009,2000,2009,2,1498,0.13351134846461948,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",2010,2019,2010,2019,0,2516,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,"Indian Affairs, Removal & Allotment",2020,2029,2020,2026,1,3096,0.03229974160206719,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1780,1789,1789,1789,0,14,0.0,True,low_support,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1790,1799,1790,1799,2,341,0.5865102639296188,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1800,1809,1800,1809,0,351,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1810,1819,1810,1819,0,385,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1820,1829,1820,1829,5,645,0.7751937984496124,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1830,1839,1830,1839,20,1447,1.38217000691085,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1840,1849,1840,1849,9,1452,0.6198347107438017,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1850,1859,1850,1859,22,1593,1.3810420590081607,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1860,1869,1860,1869,48,1454,3.3012379642365883,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1870,1879,1870,1879,77,1104,6.974637681159421,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1880,1889,1880,1889,34,1434,2.3709902370990235,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1890,1899,1890,1899,34,1689,2.0130254588513914,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1900,1909,1900,1909,14,1982,0.7063572149344097,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1910,1919,1910,1919,5,1393,0.3589375448671931,False,descriptive,not_estimated
