source_issue,unit,bucket_years,topic,requested_start,requested_end,observed_start,observed_end,numerator,denominator,share_percent,partial_period,support_status,interval_status
Religion & values,share of eligible paragraphs,20,"Commemoration, Eulogy & National Mourning",1780,1799,1789,1799,12,355,3.3802816901408446,True,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Commemoration, Eulogy & National Mourning",1800,1819,1800,1819,2,736,0.2717391304347826,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Commemoration, Eulogy & National Mourning",1820,1839,1820,1839,12,2092,0.5736137667304015,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Commemoration, Eulogy & National Mourning",1840,1859,1840,1859,28,3045,0.9195402298850575,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Commemoration, Eulogy & National Mourning",1860,1879,1860,1879,12,2558,0.46911649726348714,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Commemoration, Eulogy & National Mourning",1880,1899,1880,1899,37,3123,1.1847582452769772,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Commemoration, Eulogy & National Mourning",1900,1919,1900,1919,43,3375,1.274074074074074,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Commemoration, Eulogy & National Mourning",1920,1939,1920,1939,53,1954,2.712384851586489,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Commemoration, Eulogy & National Mourning",1940,1959,1940,1959,16,1624,0.9852216748768473,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Commemoration, Eulogy & National Mourning",1960,1979,1960,1979,111,5885,1.8861512319456244,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Commemoration, Eulogy & National Mourning",1980,1999,1980,1999,140,4372,3.2021957913998174,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Commemoration, Eulogy & National Mourning",2000,2019,2000,2019,110,4014,2.7404085700049827,False,descriptive,not_estimated
Religion & values,share of eligible paragraphs,20,"Commemoration, Eulogy & National Mourning",2020,2039,2020,2026,80,3096,2.5839793281653747,True,descriptive,not_estimated
