metric,estimate,unit,interval_low,interval_high,p_value,p_adjusted,p_resolution,test_family,bootstrap_unit,bootstrap_draws,treatment,taxonomy,n_presidents,n_speeches,status,caveat,surprise_label,analysis,family_size
zero_sum,0.0508652333508128,share of paragraphs,0.03467390548502116,0.06853983483220187,,,,descriptive intervals,speech,2000,The Cold War · sotu_only,closed AI rubric,,34.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.07446099142780511,share of paragraphs,0.0626678423345041,0.08734033748917068,,,,descriptive intervals,speech,2000,The Cold War · genre_standardized,closed AI rubric,,261.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.06828282828282828,share of paragraphs,0.03797963757022423,0.10430168749423427,,,,descriptive intervals,speech,2000,Post-Cold War · raw,closed AI rubric,,149.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.03608923884514436,share of paragraphs,0.021722677008799814,0.0515667843574913,,,,descriptive intervals,speech,2000,Post-Cold War · sotu_only,closed AI rubric,,27.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.06463633364594226,share of paragraphs,0.047775020697714304,0.07853894128398096,,,,descriptive intervals,speech,2000,Post-Cold War · genre_standardized,closed AI rubric,,149.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.2103030303030303,share of paragraphs,0.1774822695035461,0.24585819005713472,,,,descriptive intervals,speech,2000,Post-Cold War · raw,closed AI rubric,,149.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.1620734908136483,share of paragraphs,0.12045165233291288,0.20391235164957336,,,,descriptive intervals,speech,2000,Post-Cold War · sotu_only,closed AI rubric,,27.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.19660150813424335,share of paragraphs,0.1700742153926879,0.22354519270008213,,,,descriptive intervals,speech,2000,Post-Cold War · genre_standardized,closed AI rubric,,149.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.058787878787878785,share of paragraphs,0.04560079226779495,0.07383659475714249,,,,descriptive intervals,speech,2000,Post-Cold War · raw,closed AI rubric,,149.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.0636482939632546,share of paragraphs,0.03855814794939024,0.09024699546011583,,,,descriptive intervals,speech,2000,Post-Cold War · sotu_only,closed AI rubric,,27.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.059877741127884174,share of paragraphs,0.04628812076667441,0.07723783172624177,,,,descriptive intervals,speech,2000,Post-Cold War · genre_standardized,closed AI rubric,,149.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.15145631067961166,share of paragraphs,0.11805879435694584,0.18808114044244756,,,,descriptive intervals,speech,2000,The present era · raw,closed AI rubric,,82.0,exploratory,ok,Not tested,combativeness,0
party_attack,0.14219653179190753,share of paragraphs,0.09462732395811196,0.18410181741481138,,,,descriptive intervals,speech,2000,The present era · sotu_only,closed AI rubric,,10.0,exploratory,low_cluster_caution,Not tested,combativeness,0
party_attack,0.14061674826206574,share of paragraphs,0.10923139382209379,0.17100625329527505,,,,descriptive intervals,speech,2000,The present era · genre_standardized,closed AI rubric,,78.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.3371359223300971,share of paragraphs,0.28755817063681544,0.39199058161634964,,,,descriptive intervals,speech,2000,The present era · raw,closed AI rubric,,82.0,exploratory,ok,Not tested,combativeness,0
enemy_naming,0.2855491329479769,share of paragraphs,0.24150515092085392,0.32818596391593097,,,,descriptive intervals,speech,2000,The present era · sotu_only,closed AI rubric,,10.0,exploratory,low_cluster_caution,Not tested,combativeness,0
enemy_naming,0.313613389669972,share of paragraphs,0.28155250918084984,0.34991466050825687,,,,descriptive intervals,speech,2000,The present era · genre_standardized,closed AI rubric,,78.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.16116504854368932,share of paragraphs,0.1268736081852094,0.20042488669688077,,,,descriptive intervals,speech,2000,The present era · raw,closed AI rubric,,82.0,exploratory,ok,Not tested,combativeness,0
zero_sum,0.14797687861271677,share of paragraphs,0.11811655405405407,0.18073801792737582,,,,descriptive intervals,speech,2000,The present era · sotu_only,closed AI rubric,,10.0,exploratory,low_cluster_caution,Not tested,combativeness,0
zero_sum,0.15780053945315342,share of paragraphs,0.13531052605971858,0.18333009559040656,,,,descriptive intervals,speech,2000,The present era · genre_standardized,closed AI rubric,,78.0,exploratory,ok,Not tested,combativeness,0
