president_profile_id,topic_id,topic_level,state,topic_paragraph_count,topic_appearance_count,eligible_president_paragraph_count,eligible_president_appearance_count,speaker_paragraph_share,president_support_status,edge_support_status,evidence_receipt_count
william-taft,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,283,11,937,11,0.30202774813233724,supported,supported,3
woodrow-wilson,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,77,15,615,32,0.12520325203252033,supported,supported,3
warren-g-harding,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,23,4,238,18,0.09663865546218488,supported,supported,3
calvin-coolidge,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,27,7,590,12,0.04576271186440678,supported,supported,3
herbert-hoover,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,87,13,691,29,0.12590448625180897,supported,supported,3
franklin-d-roosevelt,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,32,14,1066,47,0.0300187617260788,supported,supported,3
harry-s-truman,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,7,6,308,19,0.022727272727272728,supported,supported,3
dwight-d-eisenhower,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,21,7,692,15,0.030346820809248554,supported,supported,3
john-f-kennedy,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,50,9,1088,44,0.04595588235294118,supported,supported,3
lyndon-b-johnson,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,10,9,1877,71,0.005327650506126798,supported,supported,3
richard-m-nixon,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,thin_edge,4,4,633,27,0.00631911532385466,supported,thin_edge,3
gerald-ford,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,14,6,520,17,0.026923076923076925,supported,supported,3
jimmy-carter,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,14,6,646,22,0.021671826625386997,supported,supported,3
ronald-reagan,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,26,15,1725,61,0.015072463768115942,supported,supported,3
george-h-w-bush,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,14,9,584,23,0.023972602739726026,supported,supported,3
bill-clinton,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,39,11,1154,39,0.033795493934142114,supported,supported,3
george-w-bush,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,21,10,1030,38,0.020388349514563107,supported,supported,3
barack-obama,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,47,19,1813,51,0.02592388306674021,supported,supported,3
donald-trump,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,143,31,2259,53,0.06330234617087206,supported,supported,3
joe-biden,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,supported,32,7,1152,28,0.027777777777777776,supported,supported,3
george-washington,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,23,8,254,22,0.09055118110236221,supported,supported,3
john-adams,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,8,5,107,9,0.07476635514018691,supported,supported,3
thomas-jefferson,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,30,11,314,25,0.09554140127388536,supported,supported,3
james-madison,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,29,12,270,21,0.10740740740740741,supported,supported,3
james-monroe,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,51,10,407,10,0.12530712530712532,supported,supported,3
john-quincy-adams,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,31,5,276,8,0.11231884057971014,supported,supported,3
andrew-jackson,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,93,17,1137,26,0.08179419525065963,supported,supported,3
martin-van-buren,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,70,6,457,9,0.15317286652078774,supported,supported,3
william-harrison,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,thin_president,1,1,57,1,0.017543859649122806,thin,thin_president,1
john-tyler,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,73,9,495,18,0.14747474747474748,supported,supported,3
james-k-polk,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,71,11,686,24,0.10349854227405247,supported,supported,3
zachary-taylor,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,thin_president,4,2,80,4,0.05,thin,thin_president,2
millard-fillmore,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,19,4,253,7,0.07509881422924901,supported,supported,3
franklin-pierce,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,25,5,451,15,0.05543237250554324,supported,supported,3
james-buchanan,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,46,8,587,14,0.07836456558773425,supported,supported,3
abraham-lincoln,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,31,5,663,15,0.04675716440422323,supported,supported,3
andrew-johnson,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,50,9,636,30,0.07861635220125786,supported,supported,3
ulysses-s-grant,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,67,12,743,29,0.0901749663526245,supported,supported,3
rutherford-b-hayes,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,39,8,499,16,0.0781563126252505,supported,supported,3
james-a-garfield,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,thin_president,4,1,29,1,0.13793103448275862,thin,thin_president,1
chester-a-arthur,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,46,7,468,11,0.09829059829059829,supported,supported,3
grover-cleveland,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,112,17,1316,31,0.0851063829787234,supported,supported,3
benjamin-harrison,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,27,5,586,16,0.04607508532423208,supported,supported,3
william-mckinley,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,52,9,744,14,0.06989247311827956,supported,supported,3
theodore-roosevelt,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,33,8,1398,21,0.023605150214592276,supported,supported,3
william-taft,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,61,9,937,11,0.06510138740661686,supported,supported,3
woodrow-wilson,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,34,8,615,32,0.055284552845528454,supported,supported,3
warren-g-harding,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,20,4,238,18,0.08403361344537816,supported,supported,3
calvin-coolidge,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,75,9,590,12,0.1271186440677966,supported,supported,3
herbert-hoover,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,95,17,691,29,0.13748191027496381,supported,supported,3
franklin-d-roosevelt,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,51,17,1066,47,0.04784240150093809,supported,supported,3
harry-s-truman,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,thin_edge,4,3,308,19,0.012987012987012988,supported,thin_edge,3
dwight-d-eisenhower,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,76,11,692,15,0.10982658959537572,supported,supported,3
john-f-kennedy,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,94,13,1088,44,0.08639705882352941,supported,supported,3
lyndon-b-johnson,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,106,26,1877,71,0.05647309536494406,supported,supported,3
richard-m-nixon,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,38,12,633,27,0.06003159557661927,supported,supported,3
gerald-ford,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,75,9,520,17,0.14423076923076922,supported,supported,3
jimmy-carter,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,83,11,646,22,0.12848297213622292,supported,supported,3
ronald-reagan,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,287,31,1725,61,0.1663768115942029,supported,supported,3
george-h-w-bush,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,67,11,584,23,0.11472602739726027,supported,supported,3
bill-clinton,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,111,21,1154,39,0.09618717504332755,supported,supported,3
george-w-bush,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,63,18,1030,38,0.06116504854368932,supported,supported,3
barack-obama,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,183,30,1813,51,0.10093767236624379,supported,supported,3
donald-trump,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,130,29,2259,53,0.05754758742806552,supported,supported,3
joe-biden,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,supported,55,10,1152,28,0.04774305555555555,supported,supported,3
george-washington,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported_zero,0,0,254,22,0.0,supported,thin,0
john-adams,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported_zero,0,0,107,9,0.0,supported,thin,0
thomas-jefferson,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported_zero,0,0,314,25,0.0,supported,thin,0
james-madison,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,thin_edge,1,1,270,21,0.003703703703703704,supported,thin_edge,1
james-monroe,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,thin_edge,1,1,407,10,0.002457002457002457,supported,thin_edge,1
john-quincy-adams,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,thin_edge,1,1,276,8,0.0036231884057971015,supported,thin_edge,1
andrew-jackson,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,6,4,1137,26,0.005277044854881266,supported,supported,3
martin-van-buren,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,thin_edge,2,2,457,9,0.00437636761487965,supported,thin_edge,2
william-harrison,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,thin_zero,0,0,57,1,0.0,thin,thin,0
john-tyler,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,thin_edge,1,1,495,18,0.00202020202020202,supported,thin_edge,1
james-k-polk,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,5,3,686,24,0.007288629737609329,supported,supported,3
zachary-taylor,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,thin_zero,0,0,80,4,0.0,thin,thin,0
millard-fillmore,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported_zero,0,0,253,7,0.0,supported,thin,0
franklin-pierce,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported_zero,0,0,451,15,0.0,supported,thin,0
james-buchanan,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,6,2,587,14,0.010221465076660987,supported,supported,2
abraham-lincoln,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,8,2,663,15,0.012066365007541479,supported,supported,2
andrew-johnson,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,11,4,636,30,0.01729559748427673,supported,supported,3
ulysses-s-grant,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,6,4,743,29,0.008075370121130552,supported,supported,3
rutherford-b-hayes,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,thin_edge,2,2,499,16,0.004008016032064128,supported,thin_edge,2
james-a-garfield,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,thin_zero,0,0,29,1,0.0,thin,thin,0
chester-a-arthur,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,thin_edge,2,2,468,11,0.004273504273504274,supported,thin_edge,2
grover-cleveland,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,31,10,1316,31,0.023556231003039513,supported,supported,3
benjamin-harrison,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,37,6,586,16,0.06313993174061433,supported,supported,3
william-mckinley,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,10,5,744,14,0.013440860215053764,supported,supported,3
theodore-roosevelt,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,164,11,1398,21,0.11731044349070101,supported,supported,3
william-taft,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,26,7,937,11,0.02774813233724653,supported,supported,3
woodrow-wilson,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,48,9,615,32,0.07804878048780488,supported,supported,3
warren-g-harding,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,44,7,238,18,0.18487394957983194,supported,supported,3
calvin-coolidge,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,38,7,590,12,0.06440677966101695,supported,supported,3
herbert-hoover,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,212,21,691,29,0.3068017366136035,supported,supported,3
franklin-d-roosevelt,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,291,36,1066,47,0.27298311444652906,supported,supported,3
harry-s-truman,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,39,9,308,19,0.1266233766233766,supported,supported,3
dwight-d-eisenhower,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,104,11,692,15,0.15028901734104047,supported,supported,3
john-f-kennedy,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,116,19,1088,44,0.10661764705882353,supported,supported,3
lyndon-b-johnson,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,233,42,1877,71,0.1241342567927544,supported,supported,3
richard-m-nixon,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,80,18,633,27,0.1263823064770932,supported,supported,3
gerald-ford,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,72,10,520,17,0.13846153846153847,supported,supported,3
jimmy-carter,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,111,17,646,22,0.17182662538699692,supported,supported,3
ronald-reagan,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,240,34,1725,61,0.1391304347826087,supported,supported,3
george-h-w-bush,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,92,12,584,23,0.15753424657534246,supported,supported,3
bill-clinton,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,416,27,1154,39,0.36048526863084923,supported,supported,3
george-w-bush,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,179,24,1030,38,0.17378640776699028,supported,supported,3
barack-obama,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,516,45,1813,51,0.2846111417539989,supported,supported,3
donald-trump,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,357,38,2259,53,0.15803452855245684,supported,supported,3
joe-biden,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,supported,281,16,1152,28,0.2439236111111111,supported,supported,3
george-washington,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,supported,7,6,254,22,0.027559055118110236,supported,supported,3
john-adams,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,supported_zero,0,0,107,9,0.0,supported,thin,0
thomas-jefferson,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,supported,14,9,314,25,0.044585987261146494,supported,supported,3
james-madison,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,thin_edge,3,3,270,21,0.011111111111111112,supported,thin_edge,3
james-monroe,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,supported,14,6,407,10,0.0343980343980344,supported,supported,3
john-quincy-adams,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,supported,12,5,276,8,0.043478260869565216,supported,supported,3
andrew-jackson,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,supported,22,8,1137,26,0.019349164467897976,supported,supported,3
martin-van-buren,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,supported,32,4,457,9,0.0700218818380744,supported,supported,3
william-harrison,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,thin_zero,0,0,57,1,0.0,thin,thin,0
john-tyler,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,supported,32,9,495,18,0.06464646464646465,supported,supported,3
james-k-polk,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,supported,48,11,686,24,0.06997084548104957,supported,supported,3
zachary-taylor,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,thin_president,4,1,80,4,0.05,thin,thin_president,1
millard-fillmore,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,supported,17,3,253,7,0.06719367588932806,supported,supported,3
franklin-pierce,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,supported,12,5,451,15,0.026607538802660754,supported,supported,3
james-buchanan,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,supported,33,5,587,14,0.056218057921635436,supported,supported,3
abraham-lincoln,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,supported,18,5,663,15,0.027149321266968326,supported,supported,3
